Shop_ID,Shopname,Tag,Googlemap_link,District,State,State_code,Latitude,Longitude,Instagram_link,Facebook_link,Twitter_link,Tiktok_link,Whatsapp_link,Date Collected,Time Collected
pouf-bake,Pouf Bake,,"https://www.google.com/maps/search/?api=1&query=3.0666205,101.7412871&query_place_id=ChIJrV68Eyc1zDERfgp6qWzBaQY",Cheras,Kuala Lumpur,14,3.0666205,101.7412871,https://www.instagram.com/poufbake,,,,,20-03-2024,03:36:07
kupiku-my,Kupiku.My,"Muslim Owner,  Night Owl,  Mobile,  Stall","https://www.google.com/maps/search/?api=1&query=3.6733206,101.5312867&query_place_id=ChIJX0NmkK-JyzERzCcFxaLlheg",Kerling,Selangor,10,3.6733206,101.5312867,https://www.instagram.com/Kupiku.my,,,https://www.tiktok.com/@kupiku.my,https://wa.me/60182442017,20-03-2024,03:36:07
kopi-kubo,Kopi Kubo,,"https://www.google.com/maps/search/?api=1&query=3.1609084,101.7461318&query_place_id=ChIJ-fRwJNs3zDERp1Sl_TG3eOY",Kuala Lumpur,Kuala Lumpur,14,3.1609084,101.7461318,https://www.instagram.com/kopi.kubo.kl,,,,https://wa.me/60147678499,20-03-2024,03:36:07
pluuus,Pluuus,,"https://www.google.com/maps/search/?api=1&query=3.0860709,101.5425279&query_place_id=ChIJPRWZTHFNzDERbxhBVBsd308",Shah Alam,Selangor,10,3.0860709,101.5425279,https://www.instagram.com/pluuuscoffee,,,,https://wa.me/60186649163,20-03-2024,03:36:07
kona-mokapot-coffee,Kona Mokapot Coffee,"Night Owl,  Early Bird","https://www.google.com/maps/search/?api=1&query=3.1201393,101.6584844&query_place_id=ChIJ2ea9G85JzDERkECj1PdmzSs",Kuala Lumpur,Kuala Lumpur,14,3.1201393,101.6584844,https://www.instagram.com/konamokapotcoffee,,,,,20-03-2024,03:36:07
lepak-pekan,Lepak Pekan,"Muslim Friendly,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=5.365432699999999,100.4602845&query_place_id=ChIJ_9MVaxfJSjARKPEG4BTVH04",Bukit Mertajam,Pulau Pinang,7,5.365432699999999,100.4602845,https://www.instagram.com/lepakpekan,,,,https://wa.me/60194807392,20-03-2024,03:36:07
sand-wish,Sand Wish,,"https://www.google.com/maps/search/?api=1&query=3.6724896,100.9887054&query_place_id=ChIJ4W05VKGfzDERMjojqRgtKKA",Sungai Besar,Selangor,10,3.6724896,100.9887054,https://www.instagram.com/sandwish_sgbesar,,,,,20-03-2024,03:36:07
atas,Atas,,"https://www.google.com/maps/search/?api=1&query=5.408884599999999,100.331187&query_place_id=ChIJJQezaQDDSjAR0gs1EHpkwdk",Jelutong,Pulau Pinang,7,5.408884599999999,100.331187,https://www.instagram.com/atas171.pg,,,,,20-03-2024,03:36:07
nonno-cafe,Nonno Cafe,Early Bird,"https://www.google.com/maps/search/?api=1&query=2.899641,101.6724511&query_place_id=ChIJI9nWK563zTERxlHBKhvdz94",Putrajaya,Putrajaya,16,2.899641,101.6724511,https://www.instagram.com/nonno.caffe,,,,,20-03-2024,03:36:07
ltl-cafe-bakery,LTL Cafe & Bakery,,"https://www.google.com/maps/search/?api=1&query=5.4147833,100.3389121&query_place_id=ChIJK_3hy_nDSjARgmh3yruBVaM",George Town,Pulau Pinang,7,5.4147833,100.3389121,https://www.instagram.com/ltlcafepenang,,,,,20-03-2024,03:36:07
kopi-pasta-club,Kopi Pasta Club,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.2846198,100.2367856&query_place_id=ChIJsQ8Yei23SjARar829LcDor0",Teluk Kumbar,Pulau Pinang,7,5.2846198,100.2367856,https://www.instagram.com/kopi.pasta.club,,,,,20-03-2024,03:36:07
cherlin-coffee,Cherlin Coffee,"Muslim Owner,  Home","https://www.google.com/maps/?q=3.3051006,101.5982037",Rawang,Selangor,10,3.3051006,101.5982037,https://www.instagram.com/cherlincoffee,https://www.facebook.com/profile.php?id=100088275035934,,https://www.tiktok.com/@cherlincoffee,https://wa.me/60103306360,20-03-2024,03:36:07
najm-kopi-bingsu,"Najm, Kopi & Bingsu",Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.1391769,100.493554&query_place_id=ChIJZbsuSumvSjARL3PYP9XuO0g",Nibong Tebal,Pulau Pinang,7,5.1391769,100.493554,https://www.instagram.com/najmcafe,,,https://www.tiktok.com/najm.kopi.bingsu,https://wa.me/601153780244,20-03-2024,03:36:07
kek-hutan,Kek & Hutan,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=6.1283603,102.2375538&query_place_id=ChIJ0eQiSQKvtjER5wDAP_-0daQ",Kota Bharu,Kelantan,3,6.1283603,102.2375538,https://www.instagram.com/kekdanhutan,,,,,20-03-2024,03:36:07
the-glasshopper,The Glasshopper,,"https://www.google.com/maps/search/?api=1&query=2.9428046,101.6939184&query_place_id=ChIJHTG4_Iy3zTERtBDNZdWMprM",Putrajaya,Putrajaya,16,2.9428046,101.6939184,https://www.instagram.com/theglasshopper_,,,,https://wa.me/60192867790,20-03-2024,03:36:07
tumboh-coffee-bar,Tumboh Coffee Bar,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.308586699999999,103.1434789&query_place_id=ChIJT4Ai7Zm_tzERnA0G3sq4bQo",Kuala Terengganu,Terengganu,11,5.308586699999999,103.1434789,https://www.instagram.com/tumboh.coffeejoint,https://www.facebook.com/profile.php?id=100083148581329,,,https://wa.me/60137149131,20-03-2024,03:36:07
c-p-coffee-company-jade-hills,C&P Coffee Company,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9926308,101.7599747&query_place_id=ChIJS5WiSHTLzTERUTRmceN7vP0",Kajang,Selangor,10,2.9926308,101.7599747,https://www.instagram.com/cnp.coffee.jadehills,https://www.facebook.com/cnp.coffee.jadehills,https://www.twitter.com/cpcoffeeco1,https://www.tiktok.com/@cnp.coffee.co,https://wa.me/601135684567,20-03-2024,03:36:07
yuu-coffee,Yuu Coffee,,"https://www.google.com/maps/search/?api=1&query=5.4175305,100.3289949&query_place_id=ChIJ-cwaoUbDSjAROQjNQpOoJPc",George Town,Pulau Pinang,7,5.4175305,100.3289949,https://www.instagram.com/yuu.coffeee,,,,,20-03-2024,03:36:07
ye-boulangerie,Ye Boulangerie,"Non Halal,  Early Bird","https://www.google.com/maps/search/?api=1&query=3.1090169,101.4779057&query_place_id=ChIJ32UMRd9TzDERqZbon-7M3hY",Shah Alam,Selangor,10,3.1090169,101.4779057,https://www.instagram.com/ye_boulangerie,,,,,20-03-2024,03:36:07
tujuh-cafe,Tujuh Cafe,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.1365115,101.4189628&query_place_id=ChIJUaBfYmxRzDERG7kjoCNXq8w",Klang,Selangor,10,3.1365115,101.4189628,https://www.instagram.com/tujuhcafe?igshid=OGQ5ZDc2ODk2ZA==,,,https://www.tiktok.com/@tujuh_cafe,,20-03-2024,03:36:07
the-table-specialty-coffee,The Table Specialty Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=5.4223081,100.3395382&query_place_id=ChIJR36NoVLDSjARbAyHSw0eAWU",George Town,Pulau Pinang,7,5.4223081,100.3395382,https://www.instagram.com/thetable_specialtycoffee,,,,https://wa.me/60184710719,20-03-2024,03:36:07
hulu-cafe,Hulu Cafe,,"https://www.google.com/maps/search/?api=1&query=3.0899505,101.4555437&query_place_id=ChIJ13nywElTzDERjoMtdoOYz-M",Klang,Selangor,10,3.0899505,101.4555437,https://www.instagram.com/hulu.cafe,,,,https://wa.me/60189291266,20-03-2024,03:36:07
flour-fire-stone,Flour Fire & Stone,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.1158926,101.6316076&query_place_id=ChIJwVL28mBJzDERqy9dZpkHy4I",Petaling Jaya,Selangor,10,3.1158926,101.6316076,https://www.instagram.com/flour.fire.stone,,,,,20-03-2024,03:36:07
kafe-kopi-manees,Kafe Kopi Manees,"Muslim Owner,  Early Bird","https://www.google.com/maps/search/?api=1&query=3.0914008,101.5426595&query_place_id=ChIJwQ0OAilNzDERBFoXNz9teIQ",Shah Alam,Selangor,10,3.0914008,101.5426595,https://www.instagram.com/kafe.kopimanees,https://www.facebook.com/profile.php?id=61551138239958,,https://www.tiktok.com/@kafekopimanees13,https://wa.me/60129584785,20-03-2024,03:36:07
kopi-surat-cinta,Kopi Surat Cinta,"Muslim Owner,  Early Bird","https://www.google.com/maps/search/?api=1&query=2.912884,101.6840371&query_place_id=ChIJf6tA_bO3zTERNFVBC2hGejQ",Putrajaya,Putrajaya,16,2.912884,101.6840371,https://www.instagram.com/kopisuratcinta,https://www.facebook.com/kopisuratcinta,,https://www.tiktok.com/@kopisuratcinta,https://wa.me/60105883278,20-03-2024,03:36:07
kebun-puisi,Kebun Puisi,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.8975931,101.802551&query_place_id=ChIJpyeh7-DPzTER81TQZjObExc",Kajang,Selangor,10,2.8975931,101.802551,https://www.instagram.com/kafekebunpuisi,https://www.facebook.com/KafeKebunPuisi,,https://www.tiktok.com/@kopisuratcinta,https://wa.me/60182619410,20-03-2024,03:36:07
kopi-bean-thang-kg-melayu,Kopi Bean Thang,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=1.5153582,103.7576256&query_place_id=ChIJz40vWjlt2jERBY2rolyWci4",Johor Bahru,Johor,1,1.5153582,103.7576256,https://www.instagram.com/kopibeanthang.kmjb,https://www.facebook.com/kopibeanthang.kmjb,,https://www.tiktok.com/@kopibeanthang.kmjb,,20-03-2024,03:36:07
flame-and-fern,Flame & Fern,,"https://www.google.com/maps/search/?api=1&query=1.4949072,103.7632905&query_place_id=ChIJo0vf4htt2jERJWkZsQQ9TME",Johor,Johor,1,1.4949072,103.7632905,https://www.instagram.com/flame_and_fern,,,,,20-03-2024,03:36:07
eight-ounce-coffee-co-the-gardens,Eight Ounce Coffee Co,,"https://www.google.com/maps/search/?api=1&query=3.118468,101.676098&query_place_id=ChIJH6xPw45JzDERW4aaZLn0ITw",Kuala Lumpur,Kuala Lumpur,14,3.118468,101.676098,https://www.instagram.com/eightouncecoffeeco,https://www.facebook.com/EightOunceCoffeeCo,,,,20-03-2024,03:36:07
eight-ounce-coffee-co-klcc,Eight Ounce Coffee Co,,"https://www.google.com/maps/search/?api=1&query=3.1570527,101.711591&query_place_id=ChIJUfMky9Y3zDERcHniM4j2iX4",Kuala Lumpur,Kuala Lumpur,14,3.1570527,101.711591,https://www.instagram.com/eightouncecoffeeco,https://www.facebook.com/EightOunceCoffeeCo,,,,20-03-2024,03:36:07
sunyay-bakehouse,Sunyay Bakehouse,,"https://www.google.com/maps/search/?api=1&query=3.1177292,101.6297458&query_place_id=ChIJCfWrXaNJzDERzRPBk93wNUs",Petaling Jaya,Selangor,10,3.1177292,101.6297458,https://www.instagram.com/sunyay.my,,,,,20-03-2024,03:36:07
budak-barista,Budak Barista,"Muslim Owner,  Stall","https://www.google.com/maps/search/?api=1&query=2.6971322,101.995668&query_place_id=ChIJHWZbq7ThzTERxG3vJCNT2hU",Seremban,Negeri Sembilan,5,2.6971322,101.995668,https://www.instagram.com/budak.barista,,,https://www.tiktok.com/@budakbarista,https://wa.me/60189447952,20-03-2024,03:36:07
yia-coffee-company,Yia Coffee Company,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=1.5578716,110.3474353&query_place_id=ChIJowTd3TWn-zER7L27aCvTlpA",Kuching,Sarawak,13,1.5578716,110.3474353,https://www.instagram.com/yiacoffeekch,https://www.facebook.com/profile.php?id=100076331315419,,,https://wa.me/60178671523,20-03-2024,03:36:07
moon-sun-coffee,Moon & Sun Coffee,,"https://www.google.com/maps/search/?api=1&query=1.5578449,110.3471274&query_place_id=ChIJk4iE20yn-zERY5NpG4Xe-8k",Kuching,Sarawak,13,1.5578449,110.3471274,https://www.instagram.com/moonandsuncoffee.malaysia,,,,,20-03-2024,03:36:07
seduhan-kopi,Seduhan Kopi,"Muslim Owner,  Night Owl,  Mobile","https://www.google.com/maps/?q=3.1614093999999997,101.70080259999999",Kuala Lumpur,Kuala Lumpur,14,3.1614093999999997,101.70080259999999,https://www.instagram.com/seduhan.kopi.my,https://www.facebook.com/seduhan.kopi.my,,,https://wa.me/60104232636,20-03-2024,03:36:07
ngopi-d-laut-cafe,Ngopi D'Laut Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.3678999,102.0073228&query_place_id=ChIJjSjgy7MB0jERG-WqFMD9xvE",Melaka,Melaka,4,2.3678999,102.0073228,https://www.instagram.com/ngopi_dlautcafe,https://www.facebook.com/ct.hajar.3726,,https://www.tiktok.com/@ngopidlautcafe,https://wa.me/601116375457,20-03-2024,03:36:07
moaci-street-cafe,Moaci Street Cafe,"Muslim Owner,  Night Owl,  Stall","https://www.google.com/maps/search/?api=1&query=5.379208,100.3033226&query_place_id=ChIJvQJJNXDBSjARHEHKErMrIlw",George Town,Pulau Pinang,7,5.379208,100.3033226,https://www.instagram.com/moacistreetcafe,https://www.facebook.com/themoacicake,,https://www.tiktok.com/@moacistreetcafe,https://wa.me/60179889818,20-03-2024,03:36:07
budak-flat-cafe-co,Budak Flat Cafe & Co.,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.0591438,101.5068346&query_place_id=ChIJ05sC69NTzDERRg_kg10wwEk",Shah Alam,Selangor,10,3.0591438,101.5068346,https://www.instagram.com/budak_flat_cafe,https://www.facebook.com/pemudabnselangor,,https://www.tiktok.com/@budakflatcafeco,https://wa.me/601151692341,20-03-2024,03:36:07
kopiwan,KopiWan,"Muslim Owner,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=4.6344638,101.1433164&query_place_id=ChIJMz7PVkTtyjERNNu0yg5INeQ",Ulu Kinta,Perak,8,4.6344638,101.1433164,,,,,https://wa.me/60134381031,20-03-2024,03:36:07
the-mugshot-cafe,The Mugshot Cafe,,"https://www.google.com/maps/search/?api=1&query=5.4183084,100.3365289&query_place_id=ChIJdW43hJDDSjAR-fd3UO2yVzE",George Town,Pulau Pinang,7,5.4183084,100.3365289,https://www.instagram.com/themugshotcafe,,,,https://wa.me/601124194829,20-03-2024,03:36:07
hill-heal,Hill & Heal,,"https://www.google.com/maps/search/?api=1&query=2.0253208,103.3459542&query_place_id=ChIJU66rlLdt0DER5CbAOVAFzts",Kluang,Johor,1,2.0253208,103.3459542,https://www.instagram.com/hill.n.heal,,,,,20-03-2024,03:36:07
double-dose-coffee,Double Dose Coffee,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=2.2084582,102.2429185&query_place_id=ChIJgwSlli_x0TERiAbrP2viOJY",Melaka,Melaka,4,2.2084582,102.2429185,https://www.instagram.com/doubledose_coffee,,,,https://wa.me/60186625200,20-03-2024,03:36:07
bharu-coffee,Bharu Coffee,"Muslim Owner,  Early Bird,  Stall","https://www.google.com/maps/search/?api=1&query=2.9697721,101.7672713&query_place_id=ChIJb5yWQDjLzTERkxaBCcduRnc",Bandar Baru Bangi,Selangor,10,2.9697721,101.7672713,https://www.instagram.com/bharu.coffee,,https://www.twitter.com/bharucoffee,https://www.tiktok.com/@bharu.coffee,https://wa.me/60176766499,20-03-2024,03:36:07
seafarer-coffee-roasters,Seafarer Coffee Roasters,,"https://www.google.com/maps/search/?api=1&query=3.052468,101.679084&query_place_id=ChIJRRBZ81pLzDERKdCIebMA9HI",Kuala Lumpur,Kuala Lumpur,14,3.052468,101.679084,https://www.instagram.com/seafarer.coffee,,,,https://wa.me/601156314793,20-03-2024,03:36:07
singgahngopi,SinggahNgopi,"Muslim Owner,  Stall","https://www.google.com/maps/search/?api=1&query=5.41167,100.4114776&query_place_id=ChIJQTvUKr_FSjARbAZ16XtYXkU",Permatang Pauh,Pulau Pinang,7,5.41167,100.4114776,https://www.instagram.com/_singgahngopi_,,,https://www.tiktok.com/@_singgahngopi_,https://wa.me/60135376292,20-03-2024,03:36:07
bruder-garunk-coffee,Bruder Garunk Coffee,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=1.4959794,103.7102543&query_place_id=ChIJq-1dhddz2jERMLcKK17zWfs",Johor Bahru,Johor,1,1.4959794,103.7102543,https://www.instagram.com/brudergarunkcoffee,,,https://www.tiktok.com/@brudergarunkcoffee,https://wa.me/60137579993,20-03-2024,03:36:07
kopi-ping-ping,Kopi Ping Ping,"Muslim Owner,  Early Bird,  Stall","https://www.google.com/maps/search/?api=1&query=2.9710993,101.5119311&query_place_id=ChIJRz0zhputzTERqrFaFRkzMvU",Shah Alam,Selangor,10,2.9710993,101.5119311,https://www.instagram.com/kopipingping,,,,https://wa.me/60176343977,20-03-2024,03:36:07
d-sudut-coffee,D'Sudut Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=3.6804962,101.5202022&query_place_id=ChIJ1wrQ5M-HyzER5aU67Qpgdb0",Tanjong Malim,Perak,8,3.6804962,101.5202022,,https://www.facebook.com/dsudutcoffee,,,,20-03-2024,03:36:07
the-perfect-place,The Perfect Place,Night Owl,"https://www.google.com/maps/search/?api=1&query=1.4745734,103.8980905&query_place_id=ChIJxamE430V2jERemOWUoxzpEs",Pasir Gudang,Johor,1,1.4745734,103.8980905,https://www.instagram.com/perfectplaceofc,,,,,20-03-2024,03:36:07
brue-coffee,Brue Coffee,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.1865823,101.5254884&query_place_id=ChIJZZcSU7RPzDERI3Hu-giBFak",Shah Alam,Selangor,10,3.1865823,101.5254884,https://www.instagram.com/brue_cafe,,,,https://wa.me/60123238946,20-03-2024,03:36:07
reason-coffee,Reason Coffee,,"https://www.google.com/maps/search/?api=1&query=5.3151891,103.1478053&query_place_id=ChIJCff5lAi_tzERyJdhq7SazpI",Kuala Terengganu,Terengganu,11,5.3151891,103.1478053,https://www.instagram.com/reasoncoffeemy,,,,https://wa.me/601139745697,20-03-2024,03:36:07
seduhsin-puncak-perdana,Seduhsin,"Muslim Owner,  Home","https://www.google.com/maps/search/?api=1&query=3.1244614,101.4944985&query_place_id=ChIJN1e4VIJRzDERpvqiQ2PDifg",Shah Alam,Selangor,10,3.1244614,101.4944985,https://www.instagram.com/seduhsinpuncakperdana/,,,,https://wa.me/60162361085,20-03-2024,03:36:07
lf-coffee,LF Coffee,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=2.9087657,101.8513889&query_place_id=ChIJHwwRadbPzTERDyWx-prWjHU",Semenyih,Selangor,10,2.9087657,101.8513889,https://www.instagram.com/lovefoodies_coffee,,,,https://wa.me/60189594694,20-03-2024,03:36:07
ditto,Ditto,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.139961,101.6575695&query_place_id=ChIJKXUVlfJJzDERDk0LAoooUyk",Kuala Lumpur,Kuala Lumpur,14,3.139961,101.6575695,https://www.instagram.com/fjord_xi,,,,https://wa.me/60129721768,20-03-2024,03:36:07
little-bun,Little Bun,Muslim Friendly,"https://www.google.com/maps/search/?api=1&query=3.1932839,101.6740408&query_place_id=ChIJU-zTL_lHzDER5S9NZ4oALfM",Kuala Lumpur,Kuala Lumpur,14,3.1932839,101.6740408,https://www.instagram.com/littlebun.cafe,,,,,20-03-2024,03:36:07
shan-mu,Shan Mu,,"https://www.google.com/maps/search/?api=1&query=3.0806292,101.7389188&query_place_id=ChIJGV2E4vQ1zDER5JHNoMChu2c",Kuala Lumpur,Kuala Lumpur,14,3.0806292,101.7389188,https://www.instagram.com/shanmu_cafe,,,,https://wa.me/60163628266,20-03-2024,03:36:07
hyroop-cafe,Hyroop Cafe,Muslim Owner,"https://www.google.com/maps/search/?api=1&query=6.4445693,100.2328158&query_place_id=ChIJ-cUtlZaZTDAR3e_wX0WbIGM",Kangar,Perlis,9,6.4445693,100.2328158,https://www.instagram.com/hyroop_cafe,,,,,20-03-2024,03:36:07
semi-d-coffee,Semi-D Coffee,"Muslim Owner,  Home,  Night Owl","https://www.google.com/maps/search/?api=1&query=2.9433722,101.778032&query_place_id=ChIJ4_IEop3JzTERrFjFiFjgW0w",Bangi,Selangor,10,2.9433722,101.778032,https://www.instagram.com/semi.dcoffee,,,,https://wa.me/601120647075,20-03-2024,03:36:07
gerabak-kopi,Gerabak Kopi,"Muslim Owner,  Stall","https://www.google.com/maps/search/?api=1&query=3.4943817,103.389681&query_place_id=ChIJPQV5fCBRzzEROv3LV2pzZEM",Pekan,Pahang,6,3.4943817,103.389681,https://www.instagram.com/gerabakkopi,,,,,20-03-2024,03:36:07
lacher-to-go,Lacher to-go,,"https://www.google.com/maps/search/?api=1&query=3.1508553,101.7199104&query_place_id=ChIJh_lFZ383zDER42fnceGuKiA",Kuala Lumpur,Kuala Lumpur,14,3.1508553,101.7199104,https://www.instagram.com/lachertogo,,,,,20-03-2024,03:36:07
lily-coffee,Lily Coffee,,"https://www.google.com/maps/search/?api=1&query=5.6405169,100.4888894&query_place_id=ChIJTRoo0UYpSzAR9adoaNqwNp4",Sungai Petani,Kedah,2,5.6405169,100.4888894,https://www.instagram.com/lilycoffee.sp,,,,https://wa.me/60175259692,20-03-2024,03:36:07
kopi-jalan-seruling,Kopi Jalan Seruling,Night Owl,"https://www.google.com/maps/search/?api=1&query=6.436434999999999,100.193685&query_place_id=ChIJw0nx89CZTDARFOXjXDIcgIU",Kangar,Perlis,9,6.436434999999999,100.193685,https://www.instagram.com/kopijalanseruling,,,,,20-03-2024,03:36:07
kafka-coffee,Kafka Coffee,,"https://www.google.com/maps/search/?api=1&query=5.4290634,100.3181956&query_place_id=ChIJpQdap1DDSjAR9G87hV2LyNI",George Town,Pulau Pinang,7,5.4290634,100.3181956,https://www.instagram.com/kafkapenang,,,,,20-03-2024,03:36:07
liten-coffee,Liten Coffee,"Muslim Owner,  Night Owl","https://www.google.com/maps/search/?api=1&query=3.20689,101.6999386&query_place_id=ChIJnQ6jbflHzDERSuPC7Mb03m8",Kuala Lumpur,Kuala Lumpur,14,3.20689,101.6999386,https://www.instagram.com/litencoffee.roasters,,,,https://wa.me/60136763618,20-03-2024,03:36:07
aft-bakery,Aft Bakery,"Muslim Owner,  Night Owl,  Early Bird","https://www.google.com/maps/?q=2.6601594,101.8778527",Siliau,Negeri Sembilan,5,2.6601594,101.8778527,https://www.instagram.com/aft.bakery,https://www.facebook.com/AftBakery,,,https://wa.me/601170137081,20-03-2024,03:36:07
laman-coffee,Laman Coffee,"Muslim Friendly,  Night Owl,  Home","https://www.google.com/maps/search/?api=1&query=3.1653177,101.6238166&query_place_id=ChIJi-L6wbhJzDERrys_omwkrbM",Kuala Lumpur,Kuala Lumpur,14,3.1653177,101.6238166,https://www.instagram.com/lamancoffeebar,,,,https://wa.me/60109550101,20-03-2024,03:36:07
pak-teh-koffee,Pak Teh Koffee,"Muslim Owner,  Night Owl,  Early Bird","https://www.google.com/maps/search/?api=1&query=5.5193169,100.4362741&query_place_id=ChIJEV7xKjPbSjARoZX40pNcKwY",Kepala Batas,Pulau Pinang,7,5.5193169,100.4362741,,https://www.facebook.com/PakTehNasiKandarMelayu,,,https://wa.me/60123638910,20-03-2024,03:36:07
